Web ID,Region,Reported Date,Reported Year,Month Number,Reported Month,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Location Coordinates,Migration Route,URL,UNSD Geographical Grouping,Source Quality
54143,Europe,9-Jun-20,2020,,Jun,2,,2,,,,,Presumed drowning,"Bodies found in the Mrežnica River in the village of Svoji? in the Barilovi? municipality, Croatia","Jutarnji, RTL","45.294630187037, 15.395826089258",Western Balkans,"https://archive.vn/Vc8EU, https://archive.vn/f4mSM",Southern Europe,3
53857,Mediterranean,9-Jun-20,2020,,Jun,68,5,73,,23,18,4,Drowning,"Off the coast of Graten, Kerkennah, Tunisia","IOM Tunisia, Webdo, Reuters, AkhbarLibya, AlManar","34.720572300000, 11.140718400000",Central Mediterranean,"https://archive.ph/QhE93, https://archive.ph/piWFE, https://archive.ph/LTgEb, https://archive.ph/yaSJA, https://archive.ph/v6k1n, https://archive.ph/7XkjR",Uncategorized,4
53884,Europe,6-Jun-20,2020,,Jun,1,,1,,,1,,Drowning,"Kolpa River, near Breg near Sinji Vrh, Municipality of ?rnomelj, Slovenia (at the border with Croatia)",Slovenia Police via IOM Slovenia,"45.445497070921, 15.131919087036",Western Balkans,,Southern Europe,5
53832,Europe,5-Jun-20,2020,,Jun,1,,1,,,,,Presumed drowning,"Evros/Meriç river, Edirne, Greece-Turkey border",Hurriyet Daily News,"41.654142800000, 26.490695900000",Western Balkans,https://archive.ph/utsir,Western Asia,1
53836,Europe,31-May-20,2020,,May,1,,1,,,1,,Presumed drowning,"In the Drina River in Donji Šepak, Bosnia and Herzegovina",Banjaluka,"44.533068100000, 19.171602200000",Western Balkans,https://archive.ph/QDB2y,Southern Europe,1
53835,Europe,28-May-20,2020,,May,3,,3,,,2,,Injuries (inflicted with a cold weapon),"Settlement of Crnaja, Bosnia and Herzegovina (near border with Croatia)","24 SATA, Sarajevo Times, Hina, The Hour","45.040120891576, 15.760500005469",Western Balkans,"https://archive.ph/Ed2GU, https://archive.ph/BscCm, https://archive.ph/EAbEr, https://archive.ph/jvjCD",Southern Europe,3
53834,Mediterranean,28-May-20,2020,,May,,1,1,211,,,,Presumed drowning,Unspecified location off the coast of Libya,IOM Libya,"32.955515074856, 13.372129828125",Central Mediterranean,,Uncategorized,4
53826,North Africa,27-May-20,2020,,May,30,,30,12,,,,Shot,"Smuggling warehouse in Mezda, Libya, near Gharyan","IOM Libya, Libyan Government of National Accord","32.171795200000, 13.018412300000",,https://archive.ph/4liLI,Northern Africa,4
53824,Mediterranean,25-May-20,2020,,May,2,,2,55,,2,,Presumed drowning,"Unspecified location off the coast of Libya - survivors disembarked in Tripoli, Libya","IOM Libya, Alarm Phone, UNHCR","34.183103940876, 13.529167889844",Central Mediterranean,"https://archive.ph/DJKUi, https://archive.vn/RA47F",Uncategorized,4
53822,Mediterranean,23-May-20,2020,,May,1,6,7,13,,,,Presumed drowning,"Off the coast of Thyna, Ras Tabia, Sfax, Tunisia","La Presse de Tunisie, InfoMigrants, AP","34.594206510234, 10.914224297852",Central Mediterranean,"https://archive.vn/AksI6, https://archive.vn/7RSl1, https://archive.vn/fSFT7",Uncategorized,3
53947,North Africa,20-May-20,2020,,May,3,4,7,70,,,,Drowning,"Off the coast of Tarfaya, Morocco",Association Marocaine des Droits Humains - Section Nador,"28.033261306578, -13.164322097616",Western African,https://archive.ph/r95eg,Uncategorized,4
53820,Mediterranean,20-May-20,2020,,May,1,,1,,,1,,Presumed drowning,"Port Empedocle, Sicily, Italy, after jumping off the Moby Zazà ship where he was quarantined due to COVID-19","MSF, ANSA, Mediterraneo Cronaca","37.279579744088, 13.519962622168",Central Mediterranean,"https://archive.ph/93kbF, https://archive.vn/oYJ0X, https://archive.ph/YiKAU",Uncategorized,4
53833,Europe,14-May-20,2020,,May,1,,1,,,1,,Presumed suffocation,"Trying to enter the Miral temporary reception center, Velika Kladuša, Una-Sana Canton, Bosnia and Herzegovina",Fokus,"45.184079700000, 15.806842100000",Western Balkans,https://archive.ph/VWdvj,Southern Europe,1
53741,Mediterranean,7-May-20,2020,,May,1,,1,,1,,,Pressumed drowning,"Remains recovered off the coast of Mahón, Menorca, España",Última Hora,"39.997181000000, 4.266822400000",Western Mediterranean,"https://archive.ph/JV8K1, https://archive.vn/3Ha10",Uncategorized,1
54104,Europe,29-Apr-20,2020,,Apr,1,,1,,,1,,Drowning,"Evros/Meriç River, Ipsala District, Turkey",Gendarmerie General Command Turkey via IOM Turkey,"40.940218555305, 26.358107509766",,,Western Asia,5
54102,Europe,26-Apr-20,2020,,Apr,1,,1,,,1,,Drowning,"Evros/Meriç River, Meriç District, Turkey",Gendarmerie General Command Turkey via IOM Turkey,"41.195717542703, 26.322401943359",,,Western Asia,5
54103,Europe,26-Apr-20,2020,,Apr,1,,1,,,1,,Unknown (multiple blunt injuries),"Evros/Meriç River, Meriç District, Turkey",Gendarmerie General Command Turkey via IOM Turkey,"41.192617412570, 26.329268398437",,,Western Asia,5
53724,Europe,17-Apr-20,2020,,Apr,8,,8,9,,8,,Drowning,"Danube river, at the Rumania-Serbia border, close to Drobeta Turnu Severin.","IOM Romania, Deutsche Welle, Die Zeit","44.617742032440, 22.619737099170",,"https://archive.ph/U4wv6, https://archive.ph/IXHYD",Eastern Europe,4
54101,Europe,16-Apr-20,2020,,Apr,1,,1,,,,,Presumed drowinig,"Evros/Meriç River, Meriç District, Turkey",Gendarmerie General Command Turkey via IOM Turkey,"41.196750886789, 26.326521816406",,,Western Asia,5
53733,Mediterranean,15-Apr-20,2020,,Apr,1,,1,,,1,,Drowning,"Body recovered on beach near the Melilla-Nador border, Morocco",Association Marocaine des Droits Humains - Section Nador,"35.272081593721, -2.928908857904",Western Mediterranean,https://archive.ph/4Jsna,Uncategorized,4
53721,Mediterranean,14-Apr-20,2020,,Apr,5,7,12,51,,12,,Unknown,"Rescued by a commercial ship in the Maltese SAR zone, transferred to the Libyan Coast Guard and disembarked in Tripoli, Libya","IOM Libya, Alarm Phone","35.280247174551, 12.609399492188",Central Mediterranean,"https://archive.ph/Sh2xm, https://archive.ph/OPJoL, https://bit.ly/2WfGZwR",Uncategorized,4
53720,North Africa,3-Apr-20,2020,,Apr,2,39,41,21,2,1,,Drowning,"24km off the coast of Tan-Tan, Morocco","Caminando Fronteras, Le12.ma, Le Monde","28.588880438987, -11.501111667578",Western African,"https://archive.ph/FMD1V, https://archive.ph/5pYrh, https://archive.vn/HTnYy, https://archive.ph/gbopa",Uncategorized,4
53700,Mediterranean,1-Apr-20,2020,,Apr,1,,1,,,,,Presumed drowning,"Remains recovered on Al Maya Shore, Zawiyah, Libya",IOM Libya,"32.792615604333, 12.733749617969",Central Mediterranean,,Uncategorized,4
53692,Mediterranean,30-Mar-20,2020,,Mar,3,,3,13,,,,Drowning,"4km north of Plage idi Medjdoub, Kharouba, province of Mostaganem, Algeria","Réflexion, Liberté Algérie, Le Quotidien d'Oran","35.980307792028, 0.053532635693",Western Mediterranean,"https://archive.ph/u4Plj, https://archive.vn/w99mH, https://archive.vn/aENZq",Uncategorized,3
53699,North Africa,27-Mar-20,2020,,Mar,1,21,22,6,1,,,Presumed drowning,"17 nautical miles west off of Dakhla, Morocco","Assbah, 2Ma","27.886158765535, -13.596987620312",Western African,"https://archive.vn/8XoSf, https://archive.vn/j9IoC",Uncategorized,3
54100,Europe,21-Mar-20,2020,,Mar,1,,1,,,1,,Drowning,"Evros/Meriç River, Ipsala District, Turkey",Gendarmerie General Command Turkey via IOM Turkey,"40.936068923491, 26.349867763672",,,Western Asia,5
54099,Europe,20-Mar-20,2020,,Mar,1,,1,,,1,,Shot,"Evros/Meriç River, Ipsala District, Turkey",Gendarmerie General Command Turkey via IOM Turkey,"40.938143771984, 26.343001308594",,,Western Asia,5
53716,North Africa,16-Mar-20,2020,,Mar,3,,3,,,3,,Unknown,"Wadi Suf Al-Jin, Bani Walid, Libya","IOM Libya, Libya Observer","31.797583100000, 14.053676000000",,https://archive.ph/5Ftpm,Northern Africa,4
52931,Mediterranean,12-Mar-20,2020,,Mar,3,5,8,39,2,,1,Drowning,"Off the coast of Larache, Morocco",Caminando Fronteras,"35.189860435378, -6.173145606543",Western Mediterranean,https://archive.ph/gB4Vs,Uncategorized,4
52938,Mediterranean,10-Mar-20,2020,,Mar,3,15,18,,,,,Presumed drowning,"Off the coast of El Haouaria, Nabeul, Tunisia",Es Salam Online,"36.433337091781, 10.743388161963",Central Mediterranean,https://bit.ly/2xlsUVy,Uncategorized,1
53851,Europe,9-Mar-20,2020,,Mar,1,,1,,,1,1,Unknown,"On the railway tracks around Metz, France.",Calais Migrants Solidarity,"49.119308900000, 6.175715600000",,https://archive.ph/nIlMs,Western Europe,2
52923,Europe,8-Mar-20,2020,,Mar,1,,1,,,,,Presumed drowning,"Evros/Meriç river, near Feres, Greece",Ekathimerini,"40.904620957060, 26.255972451953",,https://archive.ph/pZZd2,Southern Europe,1
52916,Middle East,4-Mar-20,2020,,Mar,1,,1,,,1,,Shot,"Pazarkule/Kastanies border crossing point in Edirme, Turkey (Greece-Turkey border)","Amnesty International, Reuters, Sky News","41.653293317250, 26.490217925500",,"https://archive.vn/28DF4, https://archive.ph/8Dqqg, https://bit.ly/2wLNRbW",Western Asia,4
52907,Mediterranean,2-Mar-20,2020,,Mar,1,,1,47,,1,1,Presumed drowning,"Off the coast of Lesbos, Greece","Hellenic Coast Guard, Reuters, RT Arabic","39.271420260806, 26.392377099805",Eastern Mediterranean,"http://www.hcg.gr/node/22624, https://bit.ly/39gROno, https://reut.rs/3cnKyby",Uncategorized,5
52915,Europe,2-Mar-20,2020,,Mar,1,,1,,,1,,Shot,"At the Greece-Turkey border close to Enez, Edirme, Turkey","Amnesty International, Forensic Architecture, Middle East Monitor","40.811285042098, 26.163666979431",,"https://archive.vn/28DF4, https://archive.vn/ueAYk, https://archive.ph/n6bjE",Southern Europe,4
53722,Mediterranean,2-Mar-20,2020,,Mar,3,,3,49,1,,2,Drowning,"Off the coast of Sivrice Beach, Ayvac?k/Çanakkale, Turkey","IOM Turkey, Turkey Coast Guard","39.485655900000, 26.336954600000",Eastern Mediterranean,https://archive.ph/aPbKR,Uncategorized,5
53698,Europe,29-Feb-20,2020,,Feb,,1,1,7,1,,,Unknown,"Evros/Meriç river, south of Edirne, Greece-Turkey border",Amnesty International,"41.604045565332, 26.595317966782",,https://archive.vn/28DF4,Southern Europe,4
52906,Europe,28-Feb-20,2020,,Feb,3,,3,,,3,,Presumed suffocation,"Bodies recovered at Volvi, Thessaloniki, Greece",Ethnos,"40.665383100000, 23.525231900000",,https://bit.ly/2wahrYD,Southern Europe,1
52909,North Africa,27-Feb-20,2020,,Feb,1,,1,34,,1,,Unknown,"Unspecified location close to Matorral, Castillo del Romeral, Gran Canaria, Spain","El País, Diario Siglo XXI","27.800645499852, -15.438462005127",Western African,"https://bit.ly/397IL8v, https://bit.ly/2PvNitB",Uncategorized,3
52900,Europe,22-Feb-20,2020,,Feb,2,,2,8,,,,Vehicle accident,"Near Gramsh, Albania",AP,"40.863368361417, 20.185724642006",,http://bit.ly/2HOPdVL,Southern Europe,1
52910,Mediterranean,22-Feb-20,2020,,Feb,1,,1,,,1,,Drowning,"Body recovered 10 miles off Palma Bay, Palma de Mallorca, Spain",Última Hora,"39.569600500000, 2.650160300000",Western Mediterranean,"http://bit.ly/2VDgFOg, https://archive.ph/CBWTj",Uncategorized,3
52901,Europe,17-Feb-20,2020,,Feb,1,,1,,,1,,Presumed exposure,"Near Tetovo village of Vejce, North Macedonia",North Macedonian Ministry of the Interior,"42.006911500000, 20.971526900000",Western Balkans,"http://mvr.gov.mk/izvadok-od-dnevni-nastani/1773, https://bit.ly/2wJ7XDH",Southern Europe,5
52894,North Africa,17-Feb-20,2020,,Feb,,14,14,14,,,2,Drowning,"Off the coast of Dakhla, Morocco - en route to the Canary Islands, Spain","Alarm Phone, Caminando Fronteras","24.511272338990, -16.862474265116",Western African,"https://archive.ph/L6dcR, https://archive.ph/OQBwC, https://archive.ph/Oe9nU",Uncategorized,4
52893,Mediterranean,14-Feb-20,2020,,Feb,1,,1,,,1,,Presumed drowning,"Remains recovered off the coast of Collo, west of Skikda, wilaya of Skikda, Algeria - departed from Mostaganem on 28 January en route to Spain",El Watan,"37.059484353920, 6.618582917805",Western Mediterranean,https://archive.ph/rQGL6,Uncategorized,1
52911,Mediterranean,14-Feb-20,2020,,Feb,4,14,18,,,3,,Drowning,"Unknown location in the Central Mediterranean. Departed from Chetaibi, Annaba, Algeria. 4 bodies recoveredon 27 February at Sidi Machrek and Cap Sirat beaches in Binzer, Tunisia.","IOM Algeria, IOM Tunisia, El Watan","37.737329798464, 7.835872317188",Central Mediterranean,https://bit.ly/2uzKxQu,Uncategorized,4
54098,Europe,11-Feb-20,2020,,Feb,1,,1,,,1,,Drowning,"Evros/Meriç River, Ipsala District, Turkey",Gendarmerie General Command Turkey via IOM Turkey,"40.940477898638, 26.358107509766",,,Western Asia,5
52898,Europe,10-Feb-20,2020,,Feb,1,,1,,,1,,Unknown (decomposed remains),"Evros River, near Thourio, Greece",Athens Magazine,"41.432732734770, 26.609532560693",,http://bit.ly/39XnxtR,Southern Europe,1
52880,Mediterranean,9-Feb-20,2020,,Feb,1,,1,,,,,Presumed drowning,"Body recovered off the coast of Benabdelmalek Ramdane, near Mostaganem, Algeria",Réflexion,"36.193033464956, 0.215419367276",Western Mediterranean,https://archive.ph/xKPTa,Uncategorized,1
52908,Mediterranean,9-Feb-20,2020,,Feb,2,89,91,,,,,Presumed drowning,"Unspecified location around 40km north of Garabulli, Libya. Two bodies were recovered near Dafiniya, near Zliten, Libya.","Alarm Phone, IOM Libya, Associated Press","32.916163342657, 13.697440925781",Central Mediterranean,https://archive.ph/h2GoJ,Uncategorized,4
52877,North Africa,8-Feb-20,2020,,Feb,2,7,9,18,2,7,,"Hypothermia, Dehydration, Drowning","800km south of El Hierro, Canary Islands, Spain","Caminando Fronteras, eldiario.es","25.377246148104, -18.573617406250",Western African,"https://archive.ph/OXvgc, https://archive.ph/z3v18, https://archive.ph/6zYlG, https://archive.ph/OZcXw",Uncategorized,4
52876,Middle East,8-Feb-20,2020,,Feb,7,5,12,,,,,Hypothermia,"Mountain range in Çald?ran district, Van province, Turkey - near border with Iran","Europa Press, Hürriyet","39.142000000000, 43.913999900000",,"https://archive.ph/CkQNl, https://archive.ph/O9vZ1, https://bit.ly/2xzZRh9",Western Asia,3
52870,North Africa,6-Feb-20,2020,,Feb,5,,5,11,,,,Vehicle accident,"Road in Sabha, southwest Libya",IOM Libya,"27.036540600000, 14.429023600000",,http://archive.ph/y8xr3,Northern Africa,4
53911,North Africa,2-Feb-20,2020,,Feb,2,,2,18,2,,,Presumed drowning,"Plage Blanche, Guelmim, Morocco","Maroc Diplomatique, Le360.ma","28.992770368328, -10.600235179502",Western African,"https://archive.ph/W27iF, https://archive.vn/aUrv2",Northern Africa,3
52861,Middle East,2-Feb-20,2020,,Feb,1,,1,3,,1,,Hypothermia,"Near Hac?bey stream, Derecik, Hakkâri province, Turkey - near border with Iraq","Milliyet, HaberTürk","37.072423000000, 44.324348000000",,"http://archive.ph/vwaPD, http://archive.ph/3NwoT",Western Asia,3
52866,Mediterranean,1-Feb-20,2020,,Feb,2,4,6,,,,,Drowning,"Off the coast of Mostaganem, Algeria","Le Quotidien d'Oran, El Watan","35.975292033894, 0.026091453352",Western Mediterranean,"https://archive.ph/q0F1z, https://archive.ph/QD0qV, https://archive.ph/FCa9H",Uncategorized,3
54097,Europe,31-Jan-20,2020,,Jan,2,,2,,,2,,Drowning,"Remains recovered at the Immortality Island in the Evros/Meriç river, Meriç district, Turkey",Gendarmerie General Command Turkey via IOM Turkey,"41.202950608726, 26.321371975098",,,Western Asia,5
54096,Europe,30-Jan-20,2020,,Jan,1,,1,,,1,,Drowning,"Evros/Meriç River, Ipsala District, Turkey",Gendarmerie General Command Turkey via IOM Turkey,"40.999711147267, 26.362570705566",,,Western Asia,5
52799,Mediterranean,25-Jan-20,2020,,Jan,3,2,5,1,,,,Presumed drowning,"One nautical mile off the coast of Mersin, Turkey",Turkish Coast Guard,"36.751170397979, 34.646668995149",Eastern Mediterranean,"http://archive.ph/V0gLh, http://archive.ph/YpB8Z",Uncategorized,5
52790,Europe,23-Jan-20,2020,,Jan,1,,1,9,,,,Vehicle Accident,"Road between Kavala and Amigdaleonas, east of Thessaloniki, Greece","IOM Greece, Kavala Web News","40.943226797007, 24.375423792928",,http://bit.ly/30NcrnI,Southern Europe,4
53689,North Africa,23-Jan-20,2020,,Jan,1,,1,,1,,,"Sickness and lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter","Timiaouine, Algeria",Mixed Migration Monitoring Mechanism Initiative (4Mi),"20.434520000000, 1.809960000000",,,Northern Africa,2
53688,North Africa,23-Jan-20,2020,,Jan,2,,2,,,1,1,"Sickness and lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter","Bani Walid, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"31.764020000000, 14.035110000000",,,Northern Africa,2
53687,North Africa,23-Jan-20,2020,,Jan,2,,2,,,1,1,"Sickness and lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter","Bani Walid, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"31.764020000000, 14.035110000000",,,Northern Africa,2
53686,North Africa,22-Jan-20,2020,,Jan,2,,2,,2,,,"Sickness and lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter, Vehicle Accident","Tamanrasset, Algeria",Mixed Migration Monitoring Mechanism Initiative (4Mi),"22.787960000000, 5.527180000000",,,Northern Africa,2
53685,North Africa,22-Jan-20,2020,,Jan,2,,2,,2,,,"Sickness and lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter","Tamanrasset, Algeria",Mixed Migration Monitoring Mechanism Initiative (4Mi),"22.787960000000, 5.527180000000",,,Northern Africa,2
53684,North Africa,22-Jan-20,2020,,Jan,1,,1,,,1,,"Sickness and lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter","Bani Walid, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"31.764020000000, 14.035110000000",,,Northern Africa,2
53683,North Africa,21-Jan-20,2020,,Jan,1,,1,,,1,,,"Unspecified location in Egypt, near border with Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.655609000000, 25.082314000000",,,Northern Africa,2
53681,North Africa,20-Jan-20,2020,,Jan,1,,1,,1,,,Sickness and lack of access to medicines,"Qatrun, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"24.934383000000, 14.633161000000",,,Northern Africa,2
53679,North Africa,19-Jan-20,2020,,Jan,1,,1,,1,,,"Sickness and lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter","Tamanrasset, Algeria",Mixed Migration Monitoring Mechanism Initiative (4Mi),"22.787960000000, 5.527180000000",,,Northern Africa,2
52787,Europe,18-Jan-20,2020,,Jan,1,,1,,,1,,Hit by train,"Train tracks near Thessaloniki Bridge, on the Eidomeni-Thessaloniki train line, Greece",Karfitsa,"40.696920113842, 22.808082002541",,http://bit.ly/36fhNJH,Southern Europe,1
53675,North Africa,15-Jan-20,2020,,Jan,1,,1,,,1,,"Sickness and lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter","Bani Walid, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"31.764020000000, 14.035110000000",,,Northern Africa,2
